MTS793|MPT|NLD|1|2|,|-|:|31|1|1|A

Data Acquisition						Time:	104,29639	s	11-3-2021 09:52:22
Time	311.51 Frame Force	311.51 Frame Displacement	Aux Input 8	Aux Input 9	Aux Input 7	Laser 50mm	Laser 50mm2	Laser 25mm
s	kN	mm	V	V	V	mm	mm	mm
53,275391	-7,3645997	-2,4080276	0,37766653	0,38135928	1,0618304	2,3651366	2,3930295	3,3182199
53,372559	-7,5290046	-2,4109776	0,38102359	0,38169497	1,063509	2,3861601	2,3951359	3,3234656
53,469727	-7,9458208	-2,4143403	0,38135928	0,3820307	1,0645161	2,3882625	2,3972425	3,3266127
53,566895	-7,9233642	-2,4188421	0,38102359	0,3820307	1,0625019	2,3861601	2,3972425	3,3203185
53,664063	-8,3715506	-2,4210968	0,38068786	0,3847163	1,0661947	2,3840578	2,4140949	3,3318584
53,76123	-8,5377979	-2,4240944	0,38035217	0,38438061	1,0651875	2,3819554	2,4119883	3,3287108
53,858398	-8,2981443	-2,4273107	0,38035217	0,38505203	1,0651875	2,3819554	2,4162016	3,3287108
53,955566	-8,6265221	-2,4305668	0,38370919	0,3847163	1,0651875	2,4029787	2,4140949	3,3287108
54,052734	-8,7256479	-2,4341938	0,38370919	0,3847163	1,0658588	2,4029787	2,4140949	3,3308089
54,149902	-8,8489542	-2,4365263	0,38370919	0,38538772	1,0705588	2,4029787	2,418308	3,3454962
54,24707	-9,0149794	-2,4417977	0,38404492	0,38807335	1,0682088	2,4050813	2,4351604	3,3381526
54,344238	-9,2051163	-2,4447207	0,38370919	0,38740194	1,0698873	2,4029787	2,4309473	3,3433979
54,441406	-9,3225517	-2,4479616	0,38404492	0,38773763	1,0688802	2,4050813	2,4330537	3,3402507
54,538574	-9,2318468	-2,4514086	0,38303781	0,38740194	1,0715659	2,3987741	2,4309473	3,3486433
54,635742	-9,4614878	-2,4533017	0,38673052	0,38773763	1,0719016	2,4218998	2,4330537	3,3496923
54,73291	-9,4814329	-2,4564395	0,38639483	0,38773763	1,0719016	2,4197977	2,4330537	3,3496923
54,830078	-9,6256199	-2,4593651	0,38639483	0,39042327	1,0732443	2,4197977	2,4499061	3,3538885
54,927246	-9,7836037	-2,4634173	0,38605914	0,39008757	1,07358	2,4176953	2,4477997	3,3549376
55,024414	-9,8732462	-2,4655032	0,38673052	0,39042327	1,0769371	2,4218998	2,4499061	3,3654284
55,121582	-9,8944559	-2,4700246	0,38706625	0,39143038	1,0752586	2,4240022	2,4562256	3,3601832
55,21875	-9,9927397	-2,4735558	0,38941616	0,39075899	1,0755943	2,4387186	2,4520128	3,3612323
55,315918	-10,115532	-2,4773161	0,38908046	0,39008757	1,0779443	2,4366164	2,4477997	3,3685758
55,413086	-10,180783	-2,4790337	0,38941616	0,3934446	1,0779443	2,4387186	2,4688649	3,3685758
55,510254	-10,191226	-2,4821403	0,38941616	0,3934446	1,0792871	2,4387186	2,4688649	3,372772
55,607422	-10,196891	-2,4854364	0,38908046	0,3931089	1,0776085	2,4366164	2,4667585	3,3675265
55,70459	-10,428382	-2,4883614	0,39277321	0,39411601	1,0802941	2,4597421	2,473078	3,3759191
55,801758	-10,462557	-2,4925623	0,39243749	0,39378032	1,07828	2,4576397	2,4709716	3,3696249
55,898926	-10,485099	-2,4950328	0,3917661	0,39579454	1,0802941	2,4534352	2,4836109	3,3759191
55,996094	-10,439908	-2,4993238	0,39210179	0,39646593	1,0816369	2,4555373	2,4878237	3,3801153
56,093262	-10,549203	-2,5021169	0,3917661	0,39613023	1,0813012	2,4534352	2,4857173	3,3790662
56,19043	-10,444046	-2,505023	0,39277321	0,39646593	1,0826441	2,4597421	2,4878237	3,3832629
56,287598	-10,475696	-2,5083077	0,39512312	0,39646593	1,0816369	2,4744585	2,4878237	3,3801153
56,384766	-10,560485	-2,5115159	0,39478743	0,39613023	1,0823084	2,4723563	2,4857173	3,3822138
56,481934	-10,561883	-2,5144923	0,39512312	0,39948726	1,0836512	2,4744585	2,5067825	3,38641
56,579102	-10,570345	-2,5177555	0,39478743	0,39881587	1,0833155	2,4723563	2,5025697	3,385361
56,67627	-10,556539	-2,5201313	0,39445171	0,39881587	1,0860012	2,4702537	2,5025697	3,3937535
56,773438	-10,572984	-2,5242157	0,39613023	0,40015867	1,084994	2,4807656	2,5109956	3,3906062
56,870605	-10,538143	-2,5265203	0,39780876	0,39881587	1,0873439	2,4912772	2,5025697	3,3979497
56,967773	-10,56331	-2,5299413	0,39780876	0,39915156	1,0880153	2,4912772	2,5046761	3,4000478
57,064941	-10,564357	-2,534657	0,39814445	0,40250862	1,0886867	2,4933796	2,5257416	3,4021459
57,162109	-10,564974	-2,5383365	0,39848015	0,40284431	1,0876796	2,4954817	2,527848	3,3989987
57,259277	-10,565045	-2,541486	0,39747304	0,40217289	1,0890224	2,4891748	2,5236349	3,4031949
57,356445	-10,564163	-2,5439467	0,39982298	0,4018372	1,0913724	2,5038912	2,5215285	3,4105387
57,453613	-10,565139	-2,5469818	0,40083009	0,40217289	1,0920438	2,5101984	2,5236349	3,4126368
57,550781	-10,564171	-2,5493891	0,40083009	0,40519422	1,0933867	2,5101984	2,5425937	3,4168334
57,647949	-10,565045	-2,5544863	0,4004944	0,40485853	1,0930508	2,508096	2,5404873	3,4157839
57,745117	-10,565045	-2,5568271	0,40150151	0,40586564	1,0960722	2,5144031	2,5468068	3,4252257
57,842285	-10,565074	-2,5607824	0,40083009	0,40519422	1,0960722	2,5101984	2,5425937	3,4252257
57,939453	-10,565067	-2,562767	0,40485853	0,40620133	1,0954008	2,5354264	2,5489135	3,4231277
58,036621	-10,565039	-2,566025	0,40385142	0,40552995	1,0997649	2,5291195	2,5447004	3,4367654
58,133789	-10,56521	-2,5696917	0,40385142	0,40821555	1,0967436	2,5291195	2,5615525	3,4273238
58,230957	-10,566408	-2,5732439	0,40418711	0,40821555	1,0987579	2,5312216	2,5615525	3,4336183
58,328125	-10,566257	-2,577193	0,40485853	0,40888697	1,1024506	2,5354264	2,5657659	3,4451582
58,425293	-10,566056	-2,5789711	0,40687275	0,40821555	1,100772	2,5480406	2,5615525	3,4399126
58,522461	-10,561001	-2,5834126	0,40687275	0,40855128	1,1014435	2,5480406	2,5636592	3,4420111
58,619629	-10,584137	-2,585387	0,40687275	0,40855128	1,1027863	2,5480406	2,5636592	3,4462073
58,716797	-10,620843	-2,5882773	0,40653706	0,41123688	1,1041291	2,5459383	2,5805116	3,4504035
58,813965	-10,565518	-2,5930679	0,40720844	0,41157261	1,1034577	2,5501428	2,5826182	3,4483054
58,911133	-10,631644	-2,5965614	0,40620133	0,4105655	1,1041291	2,5438359	2,5762985	3,4504035
59,008301	-10,575264	-2,5989599	0,40720844	0,41123688	1,1081575	2,5501428	2,5805116	3,4629922
59,105469	-10,65377	-2,6027703	0,40955839	0,41090119	1,105472	2,5648594	2,5784049	3,4545999
59,202637	-10,592412	-2,606369	0,40989408	0,4119083	1,1105075	2,5669615	2,5847247	3,470336
59,299805	-10,825696	-2,6084316	0,40955839	0,41358683	1,1091647	2,5648594	2,5952573	3,4661398
59,396973	-10,808727	-2,6122754	0,40989408	0,41425824	1,112186	2,5669615	2,5994706	3,4755812
59,494141	-10,748819	-2,6161942	0,40922266	0,41325113	1,112186	2,5627568	2,5931509	3,4755812
59,591309	-10,854629	-2,6184666	0,40955839	0,41358683	1,115543	2,5648594	2,5952573	3,4860718
59,688477	-10,729556	-2,6226559	0,40989408	0,41425824	1,1172216	2,5669615	2,5994706	3,4913175
59,785645	-11,011532	-2,6253064	0,41257972	0,41392252	1,1168859	2,5837803	2,5973639	3,4902685
59,882813	-10,950769	-2,6285231	0,41257972	0,41694385	1,1205785	2,5837803	2,6163228	3,5018079
59,97998	-11,175971	-2,6316361	0,41325113	0,41694385	1,1222571	2,587985	2,6163228	3,5070534
60,077148	-11,218802	-2,6359015	0,41224402	0,41627246	1,1242713	2,5816782	2,6121097	3,5133476
60,174316	-11,217639	-2,6377754	0,41224402	0,41660815	1,1249428	2,5816782	2,6142163	3,5154462
60,271484	-11,339478	-2,6407974	0,41560104	0,41627246	1,127964	2,6027014	2,6121097	3,5248876
60,368652	-11,56422	-2,6455698	0,41593674	0,4203009	1,1316568	2,6048038	2,6373882	3,5364275
60,46582	-11,683756	-2,646162	0,41627246	0,4203009	1,1309854	2,6069062	2,6373882	3,5343294
60,562988	-11,674964	-2,6511538	0,41560104	0,41962948	1,1356852	2,6027014	2,6331751	3,5490162
60,660156	-11,845887	-2,6554079	0,41492963	0,41996518	1,1360209	2,5984967	2,6352816	3,5500653
60,757324	-11,870682	-2,6577182	0,41526535	0,41962948	1,1363566	2,6005993	2,6331751	3,5511143
60,854492	-11,931936	-2,659966	0,41929379	0,42298654	1,1410565	2,6258273	2,6542406	3,5658016
60,95166	-12,140607	-2,6634548	0,41895807	0,42265081	1,1434064	2,6237249	2,6521339	3,5731449
61,048828	-12,240756	-2,6665535	0,41962948	0,42365792	1,1470991	2,6279294	2,6584535	3,5846848
61,145996	-12,281902	-2,6709137	0,41862237	0,42265081	1,1460921	2,6216226	2,6521339	3,5815377
61,243164	-12,518893	-2,6740284	0,41962948	0,42265081	1,1501205	2,6279294	2,6521339	3,5941265
61,340332	-12,702813	-2,6773553	0,41962948	0,42265081	1,1514633	2,6279294	2,6521339	3,5983226
61,4375	-12,610495	-2,6797645	0,4219794	0,42567214	1,1534775	2,6426458	2,6710927	3,6046174
61,534668	-12,86064	-2,6844447	0,4216437	0,42533645	1,1595201	2,6405437	2,6689863	3,6235003
61,631836	-12,782171	-2,6865277	0,4216437	0,42567214	1,1561632	2,6405437	2,6710927	3,6130099
61,729004	-13,335512	-2,6903441	0,4219794	0,42567214	1,1611987	2,6426458	2,6710927	3,628746
61,826172	-13,17126	-2,6929297	0,4219794	0,42600787	1,1635486	2,6426458	2,6731994	3,6360893
61,92334	-13,379973	-2,6974337	0,4219794	0,4290292	1,1665699	2,6426458	2,6921582	3,6455312
62,020508	-13,468138	-2,6993814	0,42399365	0,42802209	1,1692556	2,6552601	2,6858387	3,6539237
62,117676	-13,615072	-2,701885	0,42500076	0,4290292	1,1712698	2,6615672	2,6921582	3,660218
62,214844	-13,729071	-2,7070725	0,42466503	0,42835778	1,1759697	2,6594646	2,6879451	3,6749053
62,312012	-14,168241	-2,7087853	0,42399365	0,42802209	1,175634	2,6552601	2,6858387	3,6738563
62,40918	-14,232107	-2,7110546	0,42500076	0,4290292	1,1810052	2,6615672	2,6921582	3,6906414
62,506348	-14,515366	-2,7162986	0,42500076	0,4317148	1,1840266	2,6615672	2,7090104	3,700083
62,603516	-14,500118	-2,7185547	0,42735067	0,4317148	1,1857051	2,6762836	2,7090104	3,7053282
62,700684	-14,727027	-2,7224066	0,42735067	0,43104342	1,1860408	2,6762836	2,7047975	3,7063773
62,797852	-14,972726	-2,7251713	0,42802209	0,4317148	1,188055	2,6804883	2,7090104	3,712672
62,89502	-14,508984	-2,729804	0,42768636	0,43137911	1,1920835	2,6783857	2,7069039	3,725261
62,992188	-14,915679	-2,7317774	0,42701498	0,43104342	1,1934263	2,6741812	2,7047975	3,7294571
63,089355	-14,59453	-2,7336292	0,42735067	0,43406475	1,1977904	2,6762836	2,7237563	3,7430949
63,186523	-14,921188	-2,7396989	0,430372	0,43440044	1,2018188	2,6952045	2,7258627	3,7556839
63,283691	-14,879504	-2,7412415	0,43070769	0,43473616	1,2028259	2,6973069	2,7279694	3,758831
63,380859	-14,928238	-2,7454355	0,43070769	0,43440044	1,2068545	2,6973069	2,7258627	3,7714202
63,478027	-14,902726	-2,7482519	0,430372	0,43406475	1,2085329	2,6952045	2,7237563	3,7766654
63,575195	-14,886175	-2,7508099	0,42970058	0,43339333	1,2085329	2,6909997	2,7195432	3,7766654
63,672363	-14,922091	-2,7566633	0,430372	0,43775749	1,21189	2,6952045	2,7469282	3,7871561
63,769531	-14,925498	-2,7567976	0,43372902	0,43809319	1,2155827	2,716228	2,7490349	3,798696
63,866699	-14,93201	-2,7606099	0,43305764	0,43708608	1,2192755	2,7120233	2,7427151	3,810236
63,963867	-14,946167	-2,7648368	0,43406475	0,43809319	1,2172612	2,7183304	2,7490349	3,8039412
64,061035	-14,924208	-2,7677054	0,43372902	0,43775749	1,2229682	2,716228	2,7469282	3,8217757
64,158203	-14,936018	-2,7711124	0,43272191	0,43943599	1,2239753	2,7099209	2,7574608	3,8249228
64,255371	-15,002181	-2,7736235	0,43305764	0,44010741	1,2269967	2,7120233	2,7616739	3,8343647
64,352539	-14,952772	-2,7768183	0,43641466	0,4404431	1,2303537	2,7330468	2,7637806	3,8448553
64,449707	-14,978248	-2,7806404	0,43641466	0,4404431	1,2330393	2,7330468	2,7637806	3,8532476
64,546875	-15,264376	-2,7841263	0,43641466	0,4404431	1,236732	2,7330468	2,7637806	3,8647876
64,644043	-15,331584	-2,7866757	0,43675038	0,4404431	1,2387463	2,7351491	2,7637806	3,8710821
64,741211	-15,070903	-2,7887495	0,43708608	0,44380015	1,2410961	2,7372515	2,7848461	3,8784254
64,838379	-15,359355	-2,7930591	0,43943599	0,44380015	1,2417675	2,7519679	2,7848461	3,8805234
64,935547	-15,598799	-2,7954142	0,43943599	0,44346443	1,2444532	2,7519679	2,7827394	3,8889163
65,032715	-15,692817	-2,7997341	0,43943599	0,44346443	1,2484816	2,7519679	2,7827394	3,901505
65,129883	-16,090714	-2,8038197	0,4387646	0,44346443	1,251503	2,7477632	2,7827394	3,9109468
65,227051	-16,093445	-2,8059528	0,43943599	0,44648579	1,25486	2,7519679	2,8016984	3,9214377
65,324219	-16,236053	-2,8089411	0,44245732	0,44615006	1,25486	2,7708888	2,7995918	3,9214377
65,421387	-16,767155	-2,8137519	0,44178593	0,44615006	1,2582171	2,7666843	2,7995918	3,9319284
65,518555	-16,531319	-2,8159103	0,44212162	0,44615006	1,2595599	2,7687867	2,7995918	3,9361246
65,615723	-16,941973	-2,8195705	0,44212162	0,44648579	1,2622455	2,7687867	2,8016984	3,9445174
65,712891	-16,786282	-2,8230453	0,44245732	0,4488357	1,2679524	2,7708888	2,8164442	3,9623513
65,810059	-17,065289	-2,8253813	0,44514295	0,44950712	1,2689595	2,7877076	2,8206573	3,9654984
65,907227	-17,001364	-2,8298507	0,44581437	0,4501785	1,2726523	2,7919123	2,8248701	3,9770384
66,004395	-17,149912	-2,833214	0,44514295	0,44917139	1,2756736	2,7877076	2,8185506	3,98648
66,101563	-17,127384	-2,8350317	0,44480726	0,44950712	1,2783593	2,7856054	2,8206573	3,9948728
66,19873	-17,313217	-2,8384631	0,44547868	0,44950712	1,2803735	2,7898102	2,8206573	4,0011668
66,295898	-17,411438	-2,8423498	0,44480726	0,45219272	1,2793664	2,7856054	2,8375094	3,9980199
66,393066	-17,556206	-2,8466275	0,4474929	0,45185703	1,2850734	2,8024242	2,835403	4,0158544
66,490234	-17,58176	-2,8480911	0,4474929	0,45219272	1,2850734	2,8024242	2,8375094	4,0158544
66,587402	-17,765169	-2,8509419	0,44782859	0,45219272	1,2897732	2,8045266	2,8375094	4,0305414
66,68457	-17,91028	-2,8556428	0,44816428	0,45219272	1,2924588	2,8066287	2,8375094	4,0389338
66,781738	-17,985126	-2,8580499	0,44816428	0,45252845	1,2951444	2,8066287	2,8396161	4,0473266
66,878906	-18,134556	-2,8611624	0,44850001	0,45219272	1,2985015	2,8087313	2,8375094	4,057817
66,976074	-18,201708	-2,8643448	0,4501785	0,45521405	1,2995086	2,8192427	2,8564682	4,0609641
67,073242	-18,218582	-2,8686864	0,45051423	0,45521405	1,3048799	2,8213453	2,8564682	4,0777497
67,17041	-18,374567	-2,8713672	0,45084992	0,45521405	1,3048799	2,8234475	2,8564682	4,0777497
67,267578	-18,512585	-2,8752503	0,45084992	0,45521405	1,3095797	2,8234475	2,8564682	4,0924368
67,364746	-18,61577	-2,8782709	0,45051423	0,45487836	1,3095797	2,8213453	2,8543618	4,0924368
67,461914	-18,634193	-2,8802938	0,45084992	0,45554978	1,3119296	2,8234475	2,8585749	4,0997801
67,559082	-18,796576	-2,8844049	0,45420694	0,45857111	1,3152866	2,844471	2,8775337	4,1102705
67,65625	-18,708784	-2,8880146	0,45353556	0,457564	1,3173009	2,8402662	2,8712142	4,1165652
67,753418	-18,715094	-2,8896022	0,45420694	0,45823541	1,320658	2,844471	2,8754272	4,1270561
67,850586	-18,962234	-2,8936388	0,45420694	0,45823541	1,3226721	2,844471	2,8754272	4,1333504
67,947754	-18,824181	-2,8957224	0,45387125	0,45789969	1,3267006	2,8423686	2,8733206	4,1459394
68,044922	-18,987316	-2,9017239	0,45454267	0,46125674	1,330729	2,8465734	2,8943861	4,1585283
68,14209	-18,968517	-2,9023364	0,45655689	0,46058533	1,330729	2,8591874	2,890173	4,1585283
68,239258	-19,02717	-2,9092631	0,45689258	0,46058533	1,3354288	2,8612897	2,890173	4,1732149
68,336426	-18,952015	-2,9099112	0,45689258	0,46125674	1,3350931	2,8612897	2,8943861	4,1721659
68,433594	-18,973402	-2,912313	0,45622116	0,46092102	1,3384502	2,857085	2,8922794	4,1826568
68,530762	-19,018658	-2,9172902	0,45655689	0,46058533	1,3411359	2,8591874	2,890173	4,1910496
68,62793	-19,020372	-2,9186082	0,45622116	0,46024963	1,3438215	2,857085	2,8880665	4,1994424
68,725098	-19,019188	-2,9224288	0,4572283	0,46427807	1,3455	2,8633921	2,9133449	4,2046876
68,822266	-19,019575	-2,9256372	0,46024963	0,46394235	1,3451643	2,8823133	2,9112382	4,2036386
68,919434	-19,020243	-2,929481	0,45957822	0,46394235	1,3518784	2,8781085	2,9112382	4,2246199
69,016602	-19,020271	-2,9331429	0,45924252	0,46360666	1,3525498	2,8760061	2,9091318	4,2267179
69,11377	-19,020271	-2,9362371	0,46058533	0,46427807	1,3562425	2,8844156	2,9133449	4,2382579
69,210938	-19,020271	-2,9391944	0,45957822	0,46662799	1,3589281	2,8781085	2,9280906	4,2466502
69,308105	-19,020243	-2,9426453	0,46259955	0,46662799	1,3619494	2,8970296	2,9280906	4,2560921
69,405273	-19,020271	-2,9464748	0,46293524	0,46629229	1,3663136	2,8991318	2,9259841	4,2697301
69,502441	-19,020271	-2,9493675	0,46293524	0,46662799	1,3673208	2,8991318	2,9280906	4,2728772
69,599609	-19,020271	-2,9518468	0,46293524	0,46696368	1,372692	2,8991318	2,9301972	4,2896624
69,696777	-19,02149	-2,9555354	0,46360666	0,46696368	1,3733634	2,9033365	2,9301972	4,2917604
69,793945	-19,020838	-2,9589174	0,46259955	0,46897793	1,376049	2,8970296	2,9428365	4,3001533
69,891113	-19,020924	-2,9616404	0,46595657	0,46998504	1,3804132	2,9180529	2,949156	4,3137913
69,988281	-19,019941	-2,9648724	0,46562088	0,46931362	1,3820916	2,9159505	2,944943	4,3190365
70,085449	-19,05114	-2,9687359	0,46595657	0,46964931	1,3864558	2,9180529	2,9470494	4,3326745
70,182617	-19,069508	-2,972718	0,46629229	0,46998504	1,3891414	2,9201553	2,949156	4,3410668
70,279785	-19,024086	-2,9763875	0,46562088	0,47267064	1,3931699	2,9159505	2,9660084	4,3536558
70,376953	-19,095776	-2,9778669	0,46528518	0,47267064	1,394177	2,9138484	2,9660084	4,3568029
70,474121	-19,028641	-2,98172	0,4686422	0,47300637	1,3968626	2,9348717	2,9681151	4,3651958
70,571289	-19,097794	-2,9830143	0,46897793	0,47267064	1,4018981	2,9369743	2,9660084	4,3809319
70,668457	-19,04038	-2,9877486	0,4686422	0,47267064	1,4039124	2,9348717	2,9660084	4,3872261
70,765625	-19,302324	-2,9916275	0,4686422	0,47300637	1,4042481	2,9348717	2,9681151	4,3882751
70,862793	-19,29612	-2,9946601	0,46830651	0,47267064	1,4096193	2,9327695	2,9660084	4,4050603
70,959961	-19,190851	-2,9975443	0,4686422	0,47569197	1,4126407	2,9348717	2,9849672	4,4145021
71,057129	-19,333673	-3,000488	0,46797082	0,47468486	1,4156621	2,9306672	2,9786475	4,423944
71,154297	-19,413706	-3,0042608	0,47166353	0,47535628	1,4170048	2,9537928	2,9828608	4,4281402
71,251465	-19,585325	-3,0066807	0,47233495	0,47569197	1,4233832	2,9579976	2,9849672	4,4480724
71,348633	-19,529469	-3,0105493	0,47166353	0,47535628	1,4260689	2,9537928	2,9828608	4,4564652
71,445801	-19,809925	-3,0138941	0,47233495	0,47904903	1,4307687	2,9579976	3,0060327	4,4711523
71,542969	-19,801762	-3,0178437	0,47199926	0,47837761	1,4334543	2,9558952	3,0018196	4,4795446
71,640137	-19,908604	-3,020709	0,47502059	0,4787133	1,4388256	2,9748163	3,003926	4,4963303
71,737305	-20,024733	-3,0238724	0,47434917	0,47837761	1,4448682	2,9706116	3,0018196	4,515213
71,834473	-20,254587	-3,0265377	0,47468486	0,47837761	1,4488966	2,9727139	3,0018196	4,527802
71,931641	-20,270374	-3,0290506	0,47434917	0,48106325	1,4566178	2,9706116	3,018672	4,5519309
72,028809	-20,264801	-3,0336294	0,47434917	0,48072755	1,4599749	2,9706116	3,0165656	4,5624213
72,125977	-20,450392	-3,037014	0,47703481	0,48072755	1,4676961	2,9874303	3,0165656	4,5865502
72,223145	-20,705793	-3,0389316	0,47703481	0,48072755	1,4767601	2,9874303	3,0165656	4,6148753
72,320313	-20,675154	-3,0440657	0,4773705	0,48139894	1,4851527	2,9895327	3,0207784	4,6411023
72,41748	-20,94599	-3,0472469	0,4773705	0,48139894	1,493881	2,9895327	3,0207784	4,6683779
72,514648	-20,902737	-3,0495431	0,47804192	0,48509169	1,4989165	2,9937375	3,0439503	4,684114
72,611816	-21,114254	-3,0521526	0,47703481	0,48374888	1,5076448	2,9874303	3,0355244	4,71139
72,708984	-21,106644	-3,0562079	0,48005614	0,48408458	1,5126804	3,0063515	3,0376308	4,7271261
72,806152	-21,212294	-3,0606017	0,48039183	0,48408458	1,521073	3,0084538	3,0376308	4,7533531
72,90332	-21,235561	-3,0611508	0,48005614	0,48475599	1,5264442	3,0063515	3,0418439	4,7701383
73,000488	-21,3102	-3,0657094	0,48005614	0,4874416	1,5271156	3,0063515	3,058696	4,7722363
73,097656	-21,276686	-3,0682349	0,47972044	0,48710591	1,5345011	3,0042491	3,0565896	4,7953157
73,194824	-22,016111	-3,0718224	0,48274177	0,48710591	1,5398724	3,0231702	3,0565896	4,8121014
73,291992	-21,870729	-3,074553	0,48274177	0,48710591	1,542558	3,0231702	3,0565896	4,8204937
73,38916	-21,964697	-3,0783024	0,48341316	0,4874416	1,545915	3,0273747	3,058696	4,8309846
73,486328	-22,174141	-3,0814123	0,48240605	0,48643449	1,551622	3,0210679	3,0523765	4,8488188
73,583496	-22,510193	-3,084547	0,48307747	0,48979154	1,5559862	3,0252726	3,073442	4,8624568
73,680664	-22,584402	-3,0893688	0,4860988	0,49046296	1,5596789	3,0441935	3,0776551	4,8739967
73,777832	-23,280373	-3,0916429	0,4857631	0,48979154	1,5680715	3,0420914	3,073442	4,9002233
73,875	-22,681475	-3,093318	0,4860988	0,49046296	1,5724356	3,0441935	3,0776551	4,9138613
73,972168	-23,092709	-3,0985734	0,4857631	0,48979154	1,5751213	3,0420914	3,073442	4,9222541
74,069336	-23,21624	-3,1020324	0,48542738	0,49113435	1,5825068	3,0399888	3,0818682	4,9453335
74,166504	-23,358843	-3,1036403	0,48542738	0,49281287	1,5872066	3,0399888	3,0924008	4,9600205
74,263672	-23,396797	-3,108438	0,48878443	0,49314857	1,5945921	3,0610125	3,0945072	4,9831004
74,36084	-23,293842	-3,111747	0,48878443	0,49314857	1,5986205	3,0610125	3,0945072	4,9956894
74,458008	-23,383398	-3,1131773	0,48945582	0,49348429	1,6043274	3,065217	3,0966139	5,0135231
74,555176	-23,380236	-3,1169913	0,48878443	0,49314857	1,6080202	3,0610125	3,0945072	5,025063
74,652344	-23,377956	-3,1219532	0,48878443	0,49348429	1,6164128	3,0610125	3,0966139	5,05129
74,749512	-23,378357	-3,1227806	0,48878443	0,49616989	1,7500228	3,0610125	3,113466	5,468821
74,84668	-23,383572	-3,1269906	0,49147007	0,4958342	1,757744	3,0778313	3,1113596	5,49295
74,943848	-23,407713	-3,1297731	0,49214146	0,49684131	1,7644581	3,0820358	3,1176794	5,5139313
75,041016	-23,44956	-3,1340084	0,49247718	0,49650562	1,7671437	3,0841382	3,1155727	5,5223241
75,138184	-23,383039	-3,1370857	0,49214146	0,49616989	1,773522	3,0820358	3,113466	5,5422564
75,235352	-23,599514	-3,1388645	0,49147007	0,4958342	1,7745292	3,0778313	3,1113596	5,545404
75,33252	-23,444139	-3,1427724	0,49180576	0,49919122	1,7775505	3,0799334	3,1324251	5,5548453
75,429688	-23,916185	-3,146508	0,49482709	0,49919122	1,7835932	3,0988545	3,1324251	5,5737286
75,526855	-23,632389	-3,1499326	0,49482709	0,49919122	1,7839289	3,0988545	3,1324251	5,5747776
75,624023	-23,735931	-3,1532395	0,49482709	0,49885553	1,7876216	3,0988545	3,1303184	5,5863175
75,721191	-24,280912	-3,1564341	0,49516279	0,49885553	1,790643	3,1009569	3,1303184	5,5957594
75,818359	-24,232586	-3,1601963	0,49415568	0,50187689	1,7933285	3,0946498	3,1492774	5,6041517
75,915527	-24,546829	-3,1624858	0,4958342	0,50254828	1,7933285	3,1051617	3,1534905	5,6041517
76,012695	-25,270504	-3,1671159	0,49784842	0,50187689	1,7983642	3,1177757	3,1492774	5,6198878
76,109863	-24,895237	-3,1692469	0,497177	0,50154114	1,7997069	3,1135709	3,1471708	5,624084
76,207031	-25,447172	-3,1721056	0,49784842	0,50154114	1,7997069	3,1177757	3,1471708	5,624084
76,304199	-25,236977	-3,1751592	0,49784842	0,50187689	1,8050781	3,1177757	3,1492774	5,6408691
76,401367	-25,763115	-3,1780593	0,49784842	0,50489819	1,8077638	3,1177757	3,1682363	5,649262
76,498535	-26,00811	-3,1827724	0,49784842	0,50489819	1,8097781	3,1177757	3,1682363	5,6555567
76,595703	-26,108805	-3,1862261	0,50053406	0,50489819	1,8097781	3,1345944	3,1682363	5,6555567
76,692871	-26,136934	-3,1896176	0,50086975	0,50523388	1,8121279	3,1366968	3,1703427	5,6629
76,790039	-26,280533	-3,1920774	0,50086975	0,50556958	1,8164921	3,1366968	3,1724491	5,6765375
76,887207	-26,495787	-3,1933541	0,50086975	0,5045625	1,8171636	3,1366968	3,1661298	5,6786361
76,984375	-26,572304	-3,1984923	0,50086975	0,50859094	1,8225348	3,1366968	3,1914082	5,6954212
77,081543	-26,717737	-3,2022345	0,50053406	0,5072481	1,8255562	3,1345944	3,182982	5,7048631
77,178711	-26,884056	-3,2063293	0,5042268	0,50859094	1,8268989	3,1577203	3,1914082	5,7090592
77,275879	-26,964922	-3,2078001	0,50321966	0,50691241	1,830256	3,151413	3,1808755	5,7195501
77,373047	-27,104416	-3,2110546	0,50389111	0,50825524	1,830256	3,155618	3,1893017	5,7195501
77,470215	-27,145025	-3,212945	0,50321966	0,50959808	1,8332773	3,151413	3,1977279	5,7289915
77,567383	-27,37184	-3,2184393	0,50355536	0,51060516	1,8359629	3,1535153	3,2040474	5,7373838
77,664551	-27,391733	-3,2213004	0,50321966	0,51060516	1,8393199	3,151413	3,2040474	5,7478747
77,761719	-27,480415	-3,2242317	0,50657672	0,51060516	1,8406628	3,1724365	3,2040474	5,7520714
77,858887	-27,4867	-3,2264152	0,50657672	0,51060516	1,8406628	3,1724365	3,2040474	5,7520714
77,956055	-27,703934	-3,2294149	0,5072481	0,51127654	1,8463697	3,1766412	3,2082603	5,7699056
78,053223	-27,503611	-3,2339594	0,50624102	0,51060516	1,8473768	3,1703343	3,2040474	5,7730527
78,150391	-27,686491	-3,2374907	0,50624102	0,51295507	1,8510696	3,1703343	3,2187932	5,7845926
78,247559	-27,703323	-3,2404969	0,50926232	0,51329076	1,8540909	3,1892552	3,2208996	5,794034
